frame,time_s,phase,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,board_grasped,tool_grasped,nailing_reference_time_s,nailing_reference_frame,robot_label
80,2.6667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
81,2.7,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
82,2.7333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
83,2.7667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
84,2.8,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
85,2.8333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
86,2.8667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
87,2.9,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
88,2.9333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
89,2.9667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
90,3.0,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
91,3.0333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
92,3.0667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
93,3.1,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
94,3.1333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
95,3.1667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
96,3.2,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
97,3.2333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
98,3.2667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
99,3.3,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
100,3.3333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
101,3.3667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
102,3.4,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
103,3.4333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
104,3.4667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_to_drywall,board_approach,0,0.0,0.0,0,0,0,0.0,-1,AgiBot Genie G2 (official USD)
105,3.5,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
106,3.5333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
107,3.5667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
108,3.6,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
109,3.6333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
110,3.6667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
111,3.7,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
112,3.7333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
113,3.7667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
114,3.8,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
115,3.8333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
116,3.8667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
117,3.9,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
118,3.9333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
119,3.9667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
120,4.0,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
121,4.0333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
122,4.0667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
123,4.1,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
124,4.1333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
125,4.1667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
126,4.2,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
127,4.2333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
128,4.2667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
129,4.3,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
130,4.3333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
131,4.3667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
132,4.4,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
133,4.4333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
134,4.4667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
135,4.5,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
136,4.5333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
137,4.5667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
138,4.6,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
139,4.6333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
140,4.6667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
141,4.7,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
142,4.7333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
143,4.7667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
144,4.8,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
145,4.8333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
146,4.8667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
147,4.9,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
148,4.9333,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
149,4.9667,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,grasp_drywall,board_grasp,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
150,5.0,board_handling,-2.8,-2.55,1.3,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
151,5.0333,board_handling,-2.8,-2.55,1.3004670507544582,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
152,5.0667,board_handling,-2.8,-2.55,1.301840109739369,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
153,5.1,board_handling,-2.8,-2.55,1.3040770370370371,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
154,5.1333,board_handling,-2.8,-2.55,1.3071356927297668,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
155,5.1667,board_handling,-2.8,-2.55,1.310973936899863,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
156,5.2,board_handling,-2.8,-2.55,1.3155496296296296,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
157,5.2333,board_handling,-2.8,-2.55,1.3208206310013717,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
158,5.2667,board_handling,-2.8,-2.55,1.3267448010973937,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
159,5.3,board_handling,-2.8,-2.55,1.33328,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
160,5.3333,board_handling,-2.8,-2.55,1.3403840877914952,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
161,5.3667,board_handling,-2.8,-2.55,1.3480149245541837,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
162,5.4,board_handling,-2.8,-2.55,1.3561303703703704,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
163,5.4333,board_handling,-2.8,-2.55,1.3646882853223594,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
164,5.4667,board_handling,-2.8,-2.55,1.3736465294924556,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
165,5.5,board_handling,-2.8,-2.55,1.382962962962963,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
166,5.5333,board_handling,-2.8,-2.55,1.3925954458161867,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
167,5.5667,board_handling,-2.8,-2.55,1.4025018381344307,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
168,5.6,board_handling,-2.8,-2.55,1.41264,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
169,5.6333,board_handling,-2.8,-2.55,1.422967791495199,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
170,5.6667,board_handling,-2.8,-2.55,1.4334430727023322,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-2.8,-2.9,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,lift_drywall,board_lift,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
